RequestedAt, User, Iteration, Parameter, Value
2017-05-24 17:39:13.9470193,22,3,myTest.search,code
2017-05-24 17:39:13.9470193,25,3,myTest.search,niagra
2017-05-24 17:39:13.9770194,14,5,myTest.search,bookcenter
2017-05-24 17:39:13.9770194,22,3,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9770194,15,4,myTest.search,learngo
2017-05-24 17:39:13.9770194,15,4,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9770194,14,5,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9770194,24,3,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:13.9770194,25,3,CurrentDate,2017-05-24 05:39:13
2017-05-24 17:39:14.2970198,9,5,myTest.search,learnc++
2017-05-24 17:39:14.2970198,9,5,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.3570199,6,6,myTest.search,mysql
2017-05-24 17:39:14.3570199,6,6,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.4070200,2,7,myTest.search,mssql
2017-05-24 17:39:14.4070200,37,2,myTest.search,java
2017-05-24 17:39:14.4070200,2,7,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.4070200,37,2,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.4170200,50,2,myTest.search,newtron
2017-05-24 17:39:14.4170200,50,2,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.5770202,12,5,myTest.search,books
2017-05-24 17:39:14.5770202,12,5,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.7570205,10,5,myTest.search,c#code
2017-05-24 17:39:14.7570205,10,5,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.8570206,82,1,myTest.search,gst
2017-05-24 17:39:14.8570206,82,1,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.9370207,45,2,myTest.search,code
2017-05-24 17:39:14.9370207,45,2,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:14.9870208,16,4,myTest.search,niagra
2017-05-24 17:39:14.9970208,16,4,CurrentDate,2017-05-24 05:39:14
2017-05-24 17:39:15.3770213,49,2,myTest.search,bookcenter
2017-05-24 17:39:15.3870214,49,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.4470214,44,2,myTest.search,learngo
2017-05-24 17:39:15.4470214,44,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.4770215,19,4,myTest.search,learnc++
2017-05-24 17:39:15.4770215,19,4,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.5070215,29,2,myTest.search,mysql
2017-05-24 17:39:15.5170215,29,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.5270216,39,2,myTest.search,mssql
2017-05-24 17:39:15.5370216,39,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.5470216,36,2,myTest.search,java
2017-05-24 17:39:15.5470216,36,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.5770216,47,2,myTest.search,newtron
2017-05-24 17:39:15.5770216,47,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.5970217,8,6,myTest.search,books
2017-05-24 17:39:15.5970217,8,6,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.7070218,48,2,myTest.search,c#code
2017-05-24 17:39:15.7070218,48,2,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:15.9770222,1,7,myTest.search,gst
2017-05-24 17:39:15.9770222,1,7,CurrentDate,2017-05-24 05:39:15
2017-05-24 17:39:16.0070222,31,2,myTest.search,code
2017-05-24 17:39:16.0070222,31,2,CurrentDate,2017-05-24 05:39:16
2017-05-24 17:39:16.0370223,41,2,myTest.search,niagra
2017-05-24 17:39:16.0370223,41,2,CurrentDate,2017-05-24 05:39:16
2017-05-24 17:39:16.5570230,43,2,myTest.search,bookcenter
2017-05-24 17:39:16.5670230,43,2,CurrentDate,2017-05-24 05:39:16
